LIM	Fe10uM	Fe100uM	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Protein IDs	Majority protein IDs	id
35.7589530944824	34.9701080322266	35.3039779663086				8	8	8	78	78	78	11.851	0	135.72	536030000000	1204	A6TGH0	A6TGH0	2029
34.9282264709473	34.8959312438965	34.8817749023438				29	29	29	68.5	68.5	68.5	47.022	0	323.31	371610000000	884	A6TGH1	A6TGH1	2030
30.908203125	30.7903022766113	30.7648239135742				14	14	14	49.7	49.7	49.7	39.202	0	134.59	23034000000	145	A6TGH3	A6TGH3	2031
28.6476726531982	28.5748615264893	28.7601699829102				12	12	12	35.2	35.2	35.2	40.148	0	15.865	4938700000	74	A6TGH4	A6TGH4	2032
30.3306732177734	30.3229427337646	30.1617736816406				12	12	12	46.7	46.7	46.7	45.673	0	48.062	14870000000	94	A6TGH5	A6TGH5	2033
27.7766075134277	27.9158706665039	27.7342510223389				7	7	7	30.8	30.8	30.8	39.865	0	18.119	2708200000	39	A6TGH6	A6TGH6	2034
28.684642791748	28.815013885498	28.8174514770508				9	9	9	40.8	40.8	40.8	32.927	0	13.393	5456000000	39	A6TGH7	A6TGH7	2035
30.4852828979492	30.2949829101563	30.1169700622559				13	13	13	46.8	46.8	46.8	42.212	0	79.66	15135000000	112	A6TGH9	A6TGH9	2036
28.7186946868896	NaN	28.6413993835449				4	4	4	13.7	13.7	13.7	40.154	0.00090621	1.3001	4279200000	16	A6TGI1	A6TGI1	2037
29.1412773132324	29.282642364502	NaN				6	6	6	30.6	30.6	30.6	28.404	0	4.207	5476600000	18	A6TGI3	A6TGI3	2038
32.9051818847656	32.8098220825195	32.8715896606445				19	19	19	56	56	56	45.038	0	276.35	90254000000	310	A6TGI5	A6TGI5	2039
32.4540214538574	32.5497665405273	32.3279266357422				23	23	23	67.4	67.4	67.4	42.847	0	317	66819000000	426	A6TGI6	A6TGI6	2040
28.8658046722412	28.5990791320801	28.4410781860352				7	7	7	39.8	39.8	39.8	27.576	0	38.354	4856900000	56	A6TGI7	A6TGI7	2041
31.34787940979	31.4028034210205	31.4218082427979				20	20	20	76	76	76	33.8	0	94.161	32039000000	199	A6TGI8	A6TGI8	2042
27.8927536010742	NaN	28.4422492980957				8	8	8	13.8	13.8	13.8	97.57	0	6.4382	2547200000	18	A6TGI9	A6TGI9	2043
30.0194301605225	29.8778877258301	30.1206207275391				5	5	5	58.5	58.5	58.5	12.221	0	106.09	12942000000	88	A6TGJ0	A6TGJ0	2044
27.4214096069336	27.8071956634521	27.8778209686279				2	2	2	34.3	34.3	34.3	7.045	0	14.131	2258000000	26	A6TGJ1	A6TGJ1	2045
29.2023944854736	29.1422290802002	29.0751342773438				4	4	4	32.4	32.4	32.4	30.194	0	20.878	6889700000	40	A6TGJ2	A6TGJ2	2046
27.579719543457	27.712947845459	27.6282501220703				4	4	4	27.7	27.7	27.7	26.514	0	14.303	2325800000	22	A6TGJ3	A6TGJ3	2047
31.7698745727539	31.3547306060791	31.4605484008789				13	13	13	80.3	80.3	80.3	26.706	0	67.361	35864000000	142	A6TGJ5	A6TGJ5	2049
31.0897674560547	30.8220100402832	30.7395858764648				25	25	25	44.6	44.6	44.6	81.893	0	91.606	22747000000	188	A6TGJ6	A6TGJ6	2050
29.9198303222656	29.7342700958252	29.7203388214111				7	7	7	30.1	30.1	30.1	38.386	0	179.84	10603000000	70	A6TGJ7	A6TGJ7	2051
30.2020683288574	30.6696815490723	30.347095489502				4	4	4	23.4	23.4	23.4	16.941	0	5.251	17029000000	43	A6TGJ9	A6TGJ9	2052
28.3943824768066	28.140983581543	28.0823059082031				5	5	5	20.3	20.3	20.3	32.599	0	14.023	3564200000	36	A6TGK0	A6TGK0	2053
NaN	27.0489864349365	NaN				3	3	3	7.4	7.4	7.4	68.255	0	3.3622	509240000	4	A6TGK1	A6TGK1	2054
28.3220901489258	28.2416400909424	28.2692718505859				4	4	4	13.6	13.6	13.6	38.176	0	27.622	3755300000	19	A6TGK5	A6TGK5	2055
29.1830139160156	29.4509124755859	29.4048461914063				10	10	10	49.6	49.6	49.6	30.085	0	22.236	7830000000	74	A6TGK6	A6TGK6	2056
31.8933563232422	31.4705142974854	31.5391654968262				14	14	14	64.7	64.7	64.7	35.548	0	174.69	38612000000	230	A6TGK8	A6TGK8	2057
36.2393798828125	36.6317176818848	36.5983276367188				44	44	44	64.3	64.3	64.3	84.503	0	323.31	1130800000000	3492	A6TGK9	A6TGK9	2058
32.3622741699219	32.1376876831055	32.2609672546387				13	13	13	77.8	77.8	77.8	29.584	0	152.56	59383000000	233	A6TGL0	A6TGL0	2059
33.1711769104004	32.4497337341309	32.3850708007813				12	12	12	65.2	65.2	65.2	27.053	0	137.52	80983000000	215	A6TGL1	A6TGL1	2060
28.5236644744873	28.6100921630859	NaN				6	6	6	14.5	14.5	14.5	55.205	0	27.379	4861800000	20	A6TGL2	A6TGL2	2061
31.8396224975586	32.0229110717773	31.7410850524902				12	12	12	54.6	54.6	54.6	28.147	0	121.25	44918000000	201	A6TGL3	A6TGL3	2062
29.343692779541	29.4811096191406	29.5846138000488				4	4	4	26.4	26.4	26.4	22.282	0	15.19	8611300000	42	A6TGL4	A6TGL4	2063
30.1725692749023	30.0806427001953	29.9470138549805				19	19	18	45.4	45.4	44.1	63.483	0	63.614	12883000000	123	A6TGL5	A6TGL5	2064
30.1409397125244	29.9380187988281	30.1987743377686				5	5	5	53	53	53	9.0193	0	6.8798	12067000000	47	A6TGL6	A6TGL6	2065
28.9906749725342	29.1417388916016	29.4468879699707				8	8	8	44.9	44.9	44.9	19.076	0	32.223	7245400000	31	A6TGL7	A6TGL7	2066
32.9169387817383	32.8227272033691	32.6515655517578				21	21	21	52.5	52.5	52.5	55.146	0	114.06	84548000000	180	A6TGM1	A6TGM1	2067
31.9998664855957	32.1574859619141	31.9590950012207				11	11	11	57.9	57.9	57.9	26.383	0	138.9	50602000000	218	A6TGM2	A6TGM2	2068
28.8517837524414	28.3521995544434	28.2704277038574				10	10	10	35.1	35.1	35.1	40.989	0	25.433	4545400000	37	A6TGM3	A6TGM3	2069
27.7189292907715	NaN	27.0299682617188				3	3	3	5.1	5.1	5.1	79.286	0	6.1575	1730300000	15	A6TGM4	A6TGM4	2070
32.0473251342773	31.9699535369873	31.912317276001				16	16	16	53.5	53.5	53.5	50.155	0	125.7	49384000000	243	A6TGM5	A6TGM5	2071
28.9820384979248	29.118278503418	29.2385940551758				9	9	9	53.1	53.1	53.1	20.785	0	22.536	6695600000	31	A6TGM8	A6TGM8	2073
29.707332611084	29.8898124694824	29.5478744506836				7	7	7	25.7	25.7	25.7	37.853	0	14.568	10115000000	51	A6TGM9	A6TGM9	2074
30.2672061920166	30.2129898071289	30.096097946167				10	10	10	44.1	44.1	44.1	35.431	0	37.55	13952000000	66	A6TGN0	A6TGN0	2075
29.1021347045898	29.2827663421631	29.3898181915283				8	8	8	33.5	33.5	33.5	36.227	0	32.789	7482400000	32	A6TGN1	A6TGN1	2076
NaN	NaN	29.5140838623047				3	3	3	18.1	18.1	18.1	13.615	0	2.0133	8259700000	17	A6TGN3	A6TGN3	2077
33.8678741455078	33.7232627868652	33.7089157104492				14	14	14	81.2	81.2	81.2	20.545	0	210.86	166680000000	294	A6TGN4	A6TGN4	2078
34.8708801269531	35.2677154541016	35.052131652832				7	7	7	44.4	44.4	44.4	14.875	0	131.78	419710000000	1044	A6TGN5	A6TGN5	2079
36.3076400756836	36.6658020019531	36.750186920166				20	20	20	66.7	66.7	66.7	24.744	0	314.59	1190600000000	1868	A6TGN6	A6TGN6	2080
35.606502532959	35.8195762634277	35.8791656494141				14	14	14	73.3	73.3	73.3	17.8	0	323.31	774390000000	876	A6TGN8	A6TGN8	2081
35.6569290161133	35.8243179321289	35.9386520385742				13	13	13	81.8	81.8	81.8	12.341	0	187.6	727850000000	1853	A6TGN9	A6TGN9	2082
36.6209526062012	36.649787902832	36.5949897766113				95	95	95	73.9	73.9	73.9	150.51	0	323.31	1224400000000	2847	A6TGP0	A6TGP0	2083
37.0080451965332	37.0068321228027	36.9169807434082				102	102	102	78.7	78.7	78.7	155.26	0	323.31	1555000000000	3023	A6TGP1	A6TGP1	2084
29.3823795318604	28.7491035461426	28.9003772735596				5	5	5	61.1	61.1	61.1	9.8006	0	8.3898	5937700000	28	A6TGP4	A6TGP4	2085
33.4412155151367	33.6536254882813	33.5777359008789				21	21	21	65.3	65.3	65.3	43.097	0	315.03	146090000000	457	A6TGP6	A6TGP6	2087
34.9647979736328	34.993839263916	34.9429168701172				14	14	14	63.3	63.3	63.3	26.786	0	216.85	386140000000	770	A6TGP7	A6TGP7	2088
33.9676475524902	33.8852767944336	33.8256988525391				13	13	13	50.6	50.6	50.6	26.961	0	117.48	188150000000	377	A6TGP9	A6TGP9	2089
36.0795364379883	35.909122467041	35.7644309997559				14	14	14	89.1	89.1	89.1	23.015	0	323.31	774150000000	2063	A6TGQ0	A6TGQ0	2090
36.1622276306152	36.0869293212891	36.1430892944336				35	35	35	61.5	61.5	61.5	70.784	0	323.31	868300000000	1434	A6TGQ1	A6TGQ1	2091
30.2873783111572	30.4592227935791	30.6475219726563				5	5	5	43.6	43.6	43.6	18.775	0	77.962	17641000000	63	A6TGQ2	A6TGQ2	2092
30.2414684295654	30.2158527374268	30.1662635803223				12	12	12	51.4	51.4	51.4	29.548	0	45.308	14359000000	139	A6TGQ3	A6TGQ3	2093
30.8017101287842	30.2665119171143	30.5272617340088				9	9	9	30.5	30.5	30.5	39.212	0	84.933	17979000000	101	A6TGQ4	A6TGQ4	2094
29.8819122314453	29.9229469299316	29.8958950042725				8	8	8	51.1	51.1	51.1	24.883	0	45.861	11626000000	78	A6TGQ5	A6TGQ5	2095
30.7919216156006	30.8407917022705	30.346248626709				8	8	8	38.3	38.3	38.3	22.657	0	29.107	19666000000	75	A6TGQ6	A6TGQ6	2096
35.5692901611328	35.5508117675781	35.5158157348633				6	6	6	63.3	63.3	63.3	9.4768	0	119.58	598380000000	1354	A6TGQ7	A6TGQ7	2097
32.1446647644043	32.2760848999023	32.0229225158691				12	12	12	34.1	34.1	34.1	45.911	0	203.15	54351000000	193	A6TGR2	A6TGR2	2098
34.2476387023926	34.3817596435547	34.1418304443359				30	30	30	64.5	64.5	64.5	57.217	0	323.31	234600000000	505	A6TGR3	A6TGR3	2099
28.6820335388184	28.178014755249	27.8282375335693				3	3	3	19.6	19.6	19.6	17.352	0	4.2936	3827800000	32	A6TGR4	A6TGR4	2100
34.7102165222168	34.3298110961914	34.5795555114746				15	15	15	54.4	54.4	54.4	35.692	0	323.31	289920000000	650	A6TGR5	A6TGR5	2101
29.8492107391357	29.6444873809814	29.7973079681396				10	10	10	25.9	25.9	25.9	60.298	0	33.966	10666000000	98	A6TGR6	A6TGR6	2102
29.3328952789307	28.7731590270996	28.943000793457				9	9	9	28.5	28.5	28.5	48.382	0	79.966	6288100000	52	A6TGR7	A6TGR7	2103
30.4090957641602	29.9448432922363	30.0886573791504				9	9	9	35.2	35.2	35.2	32.526	0	31.822	13857000000	96	A6TGR9	A6TGR9	2104
34.9135589599609	34.7671508789063	34.7583045959473				64	64	64	64.5	64.5	64.5	135.75	0	323.31	345470000000	1347	A6TGS0	A6TGS0	2105
28.0384407043457	27.3065299987793	27.3459587097168				5	5	5	11.6	11.6	11.6	59.429	0	9.6552	2410700000	19	A6TGS1	A6TGS1	2106
30.3483905792236	30.4834384918213	30.14182472229				11	11	11	52.9	52.9	52.9	32.556	0	74.82	15377000000	98	A6TGT0	A6TGT0	2107
33.2098121643066	33.4663314819336	33.2568397521973				27	27	27	70.4	70.4	70.4	48.431	0	323.31	121850000000	432	A6TGT3	A6TGT3	2109
36.065746307373	36.0199508666992	36.1478691101074				37	37	36	75	75	73.6	61.328	0	323.31	841420000000	1594	A6TGT4	A6TGT4	2110
27.120512008667	26.7878818511963	26.5413150787354				2	2	2	15.9	15.9	15.9	16.241	0	2.575	1301700000	12	A6TGT5	A6TGT5	2111
27.6781578063965	30.9923820495605	30.2097091674805				15	15	15	55.3	55.3	55.3	43.256	0	79.389	13646000000	88	A6TGU4	A6TGU4	2113
NaN	28.9146881103516	28.3171920776367				6	6	5	17.9	17.9	15.2	40.643	0	6.3773	3430300000	20	A6TGU5	A6TGU5	2114
30.2240104675293	31.9596939086914	31.0244064331055				15	15	15	46.2	46.2	46.2	47.776	0	215.66	28868000000	105	A6TGU6	A6TGU6	2115
NaN	29.5877323150635	NaN				7	7	7	27.7	27.7	27.7	30.413	0	42.1	4001700000	26	A6TGU7	A6TGU7	2116
32.1599502563477	32.2475738525391	32.2054061889648				40	40	40	66.9	66.9	66.9	91.29	0	307.1	56448000000	384	A6TGV0	A6TGV0	2118
26.4634227752686	NaN	NaN				2	2	2	17.2	17.2	17.2	13.148	0	2.0451	732340000	10	A6TGV1	A6TGV1	2119
29.845724105835	29.8199729919434	29.9235649108887				11	11	11	77.2	77.2	77.2	22.303	0	35.526	11134000000	75	A6TGV2	A6TGV2	2120
31.9760856628418	31.143871307373	31.1913604736328				7	7	7	54.7	54.7	54.7	10.133	0	69.771	35957000000	203	A6TGV4	A6TGV4	2121
28.9140396118164	28.8063659667969	28.8882846832275				5	5	5	43.4	43.4	43.4	19.364	0	56.797	5728100000	57	A6TGV5	A6TGV5	2122
28.7467346191406	28.6956901550293	28.6085548400879				7	7	7	61.7	61.7	61.7	18.739	0	39.116	4905300000	52	A6TGV6	A6TGV6	2123
29.5564765930176	29.9628143310547	29.8279628753662				9	9	9	33.2	33.2	33.2	34.9	0	10.653	10633000000	82	A6TGV7	A6TGV7	2124
33.6517562866211	33.5523681640625	33.6609077453613				26	26	26	89.9	89.9	89.9	35.199	0	323.31	152950000000	516	A6TGV9	A6TGV9	2125
32.0601501464844	32.042423248291	31.924934387207				25	25	25	62.6	62.6	62.6	52.465	0	36.19	49752000000	137	A6TGW0	A6TGW0	2126
28.2771129608154	28.2685718536377	28.2223033905029				8	8	8	27.6	27.6	27.6	39.012	0	7.8875	3650200000	51	A6TGW1	A6TGW1	2127
34.3745040893555	34.3868637084961	34.2387161254883				18	18	18	60.5	60.5	60.5	43.287	0	289.27	261120000000	439	A6TGW2;A6T876	A6TGW2	2128
27.6814384460449	27.574161529541	27.3743171691895				4	4	4	39.6	39.6	39.6	15.615	0	5.7879	2241600000	18	A6TGW4	A6TGW4	2129
30.3033180236816	29.9857482910156	30.0829429626465				6	6	6	56.5	56.5	56.5	12.295	0	32.034	13502000000	84	A6TGW5	A6TGW5	2130
33.489200592041	33.3759536743164	33.3947257995605				51	51	51	76.1	76.1	76.1	103.97	0	323.31	131670000000	659	A6TGW6	A6TGW6	2131
31.9230937957764	31.9678611755371	32.3183898925781				11	11	11	59.8	59.8	59.8	18.711	0	166.32	51902000000	175	A6TGW7;A6TIR6;A6TID9	A6TGW7	2132
27.1844329833984	NaN	NaN				4	4	4	16.6	16.6	16.6	27.378	0.00046339	1.9896	1322600000	15	A6TGX4	A6TGX4	2133
29.7578887939453	29.9352073669434	29.9275131225586				10	10	10	53.2	53.2	53.2	25.135	0	23.337	11299000000	70	A6TGY5	A6TGY5	2134
29.679048538208	29.3282051086426	29.146520614624				3	3	3	8.2	8.2	8.2	45.663	0	143.87	8359600000	46	A6TGY6	A6TGY6	2135
28.6709480285645	28.5590553283691	28.9971733093262				8	8	8	14.1	14.1	14.1	58.996	0	44.972	5491800000	46	A6TGY7	A6TGY7	2136
27.5626449584961	27.2516613006592	NaN				5	5	5	23.2	23.2	23.2	33.316	0	7.7697	1641800000	15	A6TGY8	A6TGY8	2137
31.8542518615723	31.6051406860352	31.7950572967529				28	28	28	59	59	59	71.996	0	101.27	41266000000	264	A6TGZ9	A6TGZ9	2138
NaN	NaN	27.0622367858887				3	3	3	11	11	11	47.122	0	4.9029	1079300000	10	A6TH01	A6TH01	2139
27.1078338623047	27.422492980957	27.1846733093262				3	3	3	16.7	16.7	16.7	24.835	0.00045809	1.6441	1821500000	15	A6TH02	A6TH02	2140
27.8704967498779	27.7885818481445	27.7802581787109				3	3	3	22.9	22.9	22.9	15.625	0	5.3563	2710400000	38	A6TH22	A6TH22	2141
29.9882125854492	29.9694480895996	29.7187576293945				9	9	9	20	20	20	53.108	0	73.275	11454000000	76	A6TH24	A6TH24	2142
31.9934997558594	32.1495780944824	32.0152053833008				10	10	10	32.4	32.4	32.4	35.285	0	38.368	53354000000	182	A6TH28	A6TH28	2143
31.1389560699463	30.8290176391602	31.1255779266357				14	14	14	54.1	54.1	54.1	34.432	0	80.741	25224000000	128	A6TH30	A6TH30	2144
31.5851497650146	31.4947052001953	31.4210510253906				9	9	9	39.5	39.5	39.5	27.69	0	52.268	34780000000	84	A6TH32	A6TH32	2145
30.9840526580811	31.0073490142822	31.137580871582				14	14	14	66.3	66.3	66.3	22.329	0	86.603	25496000000	192	A6TH45	A6TH45	2148
29.7542171478271	29.6662292480469	29.3970603942871				12	12	12	35.1	35.1	35.1	52.08	0	32.015	9453100000	80	A6TH49	A6TH49	2150
35.9927253723145	35.901195526123	36.1263198852539				8	8	8	64.9	64.9	64.9	10.384	0	52.712	809180000000	1301	A6TH52	A6TH52	2152
38.7125701904297	38.7106742858887	38.721508026123				46	46	46	87	87	87	57.125	0	323.31	5468700000000	11548	A6TH53	A6TH53	2153
NaN	27.3673725128174	27.4057674407959				6	6	6	21.9	21.9	21.9	38.628	0	3.5838	1745500000	26	A6TH64	A6TH64	2155
33.692325592041	33.832592010498	33.8084983825684				6	6	6	34.6	34.6	34.6	20.603	0	137.11	170590000000	565	A6TH65	A6TH65	2156
27.3526802062988	27.0787391662598	NaN				2	2	2	13.7	13.7	13.7	14.87	0.0018026	1.0829	1494900000	14	A6TH71	A6TH71	2157
27.7677364349365	28.0948486328125	NaN				4	4	4	27.5	27.5	27.5	27.237	0	22.987	2424000000	35	A6TH72	A6TH72	2158
32.4787559509277	32.2948875427246	31.9242820739746				28	28	28	58.1	58.1	58.1	65.551	0	241.64	60951000000	239	A6TH73	A6TH73	2159
27.5682029724121	27.8252944946289	27.5789127349854				4	4	4	18.8	18.8	18.8	36.845	0	12.3	2453500000	15	A6TH74	A6TH74	2160
29.4537887573242	29.3491744995117	29.4377975463867				16	16	16	20.3	20.3	20.3	122.74	0	41.389	8297000000	68	A6TH76	A6TH76	2161
32.2968215942383	32.0528793334961	32.0079002380371				13	13	13	63.1	63.1	63.1	35.494	0	155.59	54083000000	217	A6TH77	A6TH77	2162
30.4756965637207	30.3688793182373	30.2932739257813				11	11	11	46.2	46.2	46.2	39.235	0	40.916	15866000000	107	A6TH78	A6TH78	2163
30.9704360961914	30.7122917175293	30.9636898040771				9	9	9	41.4	41.4	41.4	20.734	0	28.064	23037000000	134	A6TH79	A6TH79	2164
28.2719879150391	28.4389762878418	28.4010162353516				6	6	6	19.8	19.8	19.8	26.794	0	6.047	4049700000	41	A6TH80	A6TH80	2165
30.5156211853027	30.3057594299316	30.5044555664063				12	12	12	28.5	28.5	28.5	53.412	0	58.224	16627000000	102	A6TH82	A6TH82	2166
30.1735935211182	29.9219036102295	29.9688415527344				4	4	4	40.5	40.5	40.5	16.981	0	24.888	12637000000	54	A6TH83	A6TH83	2167
29.390323638916	29.5617294311523	29.4503974914551				7	7	7	23.7	23.7	23.7	48.083	0	26.417	8512100000	36	A6TH84	A6TH84	2168
28.8898582458496	28.9110126495361	28.7735786437988				15	15	15	33	33	33	67.627	0	37.198	5640300000	57	A6TH85	A6TH85	2169
30.323543548584	30.2139301300049	30.2887535095215				15	15	15	73.4	73.4	73.4	34.844	0	98.042	15045000000	92	A6TH86	A6TH86	2170
33.4110298156738	33.1094627380371	33.3257865905762				8	8	8	97.1	97.1	97.1	11.003	0	126.77	122300000000	288	A6TH87	A6TH87	2171
31.5273475646973	31.5995922088623	31.6249675750732				19	19	19	45.1	45.1	45.1	48.069	0	64.964	37235000000	243	A6TH88	A6TH88	2172
33.4788589477539	33.4368133544922	33.1771087646484				21	21	21	66.7	66.7	66.7	45.581	0	301.11	127830000000	422	A6TH89	A6TH89	2173
33.7240257263184	33.5424499511719	33.437744140625				19	19	19	63.2	63.2	63.2	37.614	0	323.31	146570000000	490	A6TH90	A6TH90	2174
35.4235000610352	35.4540634155273	35.2409477233887				27	27	27	61.3	61.3	61.3	47.165	0	323.31	511300000000	1048	A6TH93	A6TH93	2175
28.5826206207275	28.613956451416	28.4032821655273				6	6	6	45.4	45.4	45.4	15.649	0	11.764	4238100000	39	A6TH94	A6TH94	2176
33.2733154296875	33.120849609375	33.2023544311523				48	48	48	57.9	57.9	57.9	91.843	0	323.31	113140000000	640	A6TH95	A6TH95	2177
31.580493927002	31.5456562042236	31.502326965332				11	11	11	56	56	56	26.533	0	97.556	35843000000	133	A6TH96	A6TH96	2178
29.2605037689209	29.2474746704102	29.0383930206299				9	9	9	67.2	67.2	67.2	26.522	0	21.366	6958000000	48	A6THA0	A6THA0	2179
30.1405086517334	29.8685531616211	29.7581806182861				5	5	5	19.9	19.9	19.9	27.363	0	13.801	11379000000	51	A6THA1	A6THA1	2180
35.5422592163086	35.5549392700195	35.5616760253906				11	11	11	87.8	87.8	87.8	15.117	0	323.31	602730000000	772	A6THB1	A6THB1	2181
33.6312294006348	33.941650390625	33.7848434448242				5	5	5	50.7	50.7	50.7	8.9863	0	109.5	175980000000	526	A6THB3	A6THB3	2182
36.0511322021484	36.1994247436523	35.9978942871094				15	15	15	86.6	86.6	86.6	15.793	0	191.06	856890000000	736	A6THB4	A6THB4	2183
27.3492870330811	NaN	27.2707405090332				4	4	4	17.5	17.5	17.5	19.315	0	3.4107	1644900000	16	A6THB6	A6THB6	2184
32.9035987854004	33.1325454711914	32.8842430114746				10	10	10	43.8	43.8	43.8	24.47	0	186.19	97748000000	208	A6THB7	A6THB7	2185
29.1541156768799	28.5761680603027	28.0787887573242				4	4	4	7.7	7.7	7.7	51.202	0	19.506	4772800000	36	A6THB8	A6THB8	2186
31.3222751617432	31.0938262939453	31.1756191253662				11	11	11	69.5	69.5	69.5	29.171	0	143.07	28237000000	164	A6THC2	A6THC2	2187
28.4488296508789	28.6265411376953	28.6134490966797				11	11	11	21.9	21.9	21.9	70.639	0	6.8173	4539600000	37	A6THC4	A6THC4	2188
32.021167755127	31.7956962585449	31.7054195404053				16	16	16	83	83	83	27.353	0	184.09	43998000000	202	A6THC5	A6THC5	2189
27.4135093688965	26.6773490905762	27.270191192627				5	5	5	33	33	33	20.456	0	8.4356	1697600000	17	A6THC6	A6THC6	2190
31.0290489196777	30.9369239807129	30.6341571807861				12	12	12	35.1	35.1	35.1	49.494	0	85.554	22648000000	144	A6THD1	A6THD1	2191
32.7097320556641	32.4922790527344	32.4886016845703				9	9	9	65.5	65.5	65.5	25.717	0	145.54	73717000000	218	A6THD2	A6THD2	2192
29.3690032958984	29.5433559417725	29.0494918823242				10	10	10	22	22	22	64.706	0	21.578	7720400000	59	A6THD3	A6THD3	2193
30.1471347808838	30.3327445983887	30.2063369750977				23	23	23	25.4	25.4	25.4	135.71	0	64.625	14395000000	114	A6THD4	A6THD4	2194
29.7152442932129	29.4711761474609	29.1759700775146				3	3	3	51	51	51	10.741	0	53.93	8739000000	45	A6THD5	A6THD5	2195
34.6864318847656	34.9314041137695	35.0385627746582				13	13	13	69.9	69.9	69.9	19.707	0	146.3	370800000000	716	A6THD8	A6THD8	2196
29.1943550109863	29.1607818603516	29.3048877716064				4	4	4	18.1	18.1	18.1	32.596	0.00045998	1.7712	6776600000	18	A6THD9	A6THD9	2197
34.4022903442383	34.5152053833008	34.7186164855957				17	17	17	64.8	64.8	64.8	36.746	0	323.31	288450000000	696	A6THE3	A6THE3	2198
31.6046390533447	31.7775077819824	31.7849426269531				17	17	17	60	60	60	48.532	0	176	40415000000	211	A6THE4	A6THE4	2199
30.6369819641113	30.910774230957	30.8746070861816				9	9	9	42.1	42.1	42.1	21.318	0	51.833	21692000000	123	A6THE7	A6THE7	2201
33.0521583557129	32.9196853637695	32.8287887573242				28	28	28	78	78	78	48.485	0	224.14	94166000000	419	A6THE8	A6THE8	2202
32.8191223144531	32.7726173400879	32.7669143676758				7	7	7	46.1	46.1	46.1	13.855	0	76.935	87610000000	229	A6THE9	A6THE9	2203
27.7754402160645	NaN	NaN				6	6	6	23.5	23.5	23.5	34.394	0	6.5002	1890200000	15	A6THH0	A6THH0	2207
32.7035446166992	32.6646881103516	32.523136138916				7	7	7	87.5	87.5	87.5	13.589	0	84.55	76870000000	167	A6THH2;A6TGT7	A6THH2	2209
31.1598072052002	31.4664249420166	31.2790870666504				11	11	11	84.3	84.3	84.3	17.131	0	45.258	30564000000	129	A6THH3	A6THH3	2210
31.0658740997314	31.5065956115723	31.4096622467041				16	16	16	62.1	62.1	62.1	34.237	0	90.224	31118000000	154	A6THH4	A6THH4	2211
32.8105583190918	33.4022750854492	33.0557632446289				14	14	14	63.8	63.8	63.8	37.05	0	173.66	107020000000	307	A6THH6	A6THH6	2212
31.8914375305176	32.0531578063965	32.3322067260742				4	4	4	38.6	38.6	38.6	16.012	0	43.2	54609000000	117	A6THH7	A6THH7	2213
30.4773731231689	30.8635234832764	30.5478439331055				4	4	4	23.6	23.6	23.6	29.403	0	2.6461	22953000000	29	A6THH8	A6THH8	2214
28.3346424102783	27.955623626709	27.9347038269043				4	4	4	21.6	21.6	21.6	18.156	0	4.5041	3296400000	33	A6THH9	A6THH9	2215
34.647331237793	34.6533851623535	34.5326232910156				57	57	57	61.8	61.8	61.8	108.38	0	323.31	299280000000	1122	A6THI0	A6THI0	2216
27.6986103057861	27.6460514068604	27.5232772827148				3	3	3	34	34	34	16.702	0	20.537	2156600000	27	A6THI1	A6THI1	2217
34.2007064819336	34.2613372802734	34.2625579833984				33	33	33	67.2	67.2	67.2	54.847	0	323.31	238420000000	826	A6THI2	A6THI2	2218
28.4035148620605	28.4152889251709	28.7468109130859				3	3	3	11.2	11.2	11.2	40.391	0	31.429	4562600000	34	A6THI3	A6THI3	2219
29.927188873291	29.9122409820557	29.8976573944092				9	9	9	33.6	33.6	33.6	39.629	0	49.315	11496000000	65	A6THI4	A6THI4	2220
31.0159492492676	30.8661308288574	30.9770584106445				18	18	18	45.9	45.9	45.9	54.714	0	153.1	23663000000	157	A6THI5	A6THI5	2221
